STATION           STATION_NAME                                       ELEVATION  LATITUDE   LONGITUDE  DATE     MDPR     DAPR     PRCP     SNWD     SNOW     TAVG     TMAX     TMIN     AWND     
----------------- -------------------------------------------------- ---------- ---------- ---------- -------- -------- -------- -------- -------- -------- -------- -------- -------- -------- 
GHCND:USC00013575                        GUNTERSVILLE NUMBER 2 AL US      181.4    34.3347   -86.3294 20231206 -9999    -9999    0.00     -9999    -9999    -9999    58       38       -9999    
GHCND:USC00013575                        GUNTERSVILLE NUMBER 2 AL US      181.4    34.3347   -86.3294 20231207 -9999    -9999    0.00     -9999    -9999    -9999    50       30       -9999    
GHCND:USC00013575                        GUNTERSVILLE NUMBER 2 AL US      181.4    34.3347   -86.3294 20231208 -9999    -9999    0.00     -9999    -9999    -9999    58       30       -9999    
GHCND:USC00013575                        GUNTERSVILLE NUMBER 2 AL US      181.4    34.3347   -86.3294 20231209 -9999    -9999    0.36     -9999    -9999    -9999    63       40       -9999    
GHCND:USC00013575                        GUNTERSVILLE NUMBER 2 AL US      181.4    34.3347   -86.3294 20231210 -9999    -9999    1.60     -9999    -9999    -9999    69       46       -9999    
GHCND:USC00013575                        GUNTERSVILLE NUMBER 2 AL US      181.4    34.3347   -86.3294 20231212 -9999    -9999    0.00     -9999    -9999    -9999    48       32       -9999    
GHCND:USC00013575                        GUNTERSVILLE NUMBER 2 AL US      181.4    34.3347   -86.3294 20231213 -9999    -9999    0.00     -9999    -9999    -9999    58       33       -9999    
GHCND:USC00013575                        GUNTERSVILLE NUMBER 2 AL US      181.4    34.3347   -86.3294 20231214 -9999    -9999    0.00     -9999    -9999    -9999    58       38       -9999    
GHCND:USC00013575                        GUNTERSVILLE NUMBER 2 AL US      181.4    34.3347   -86.3294 20231215 -9999    -9999    0.00     -9999    -9999    -9999    61       38       -9999    
GHCND:USC00013575                        GUNTERSVILLE NUMBER 2 AL US      181.4    34.3347   -86.3294 20231217 -9999    -9999    0.10     -9999    -9999    -9999    53       49       -9999    
GHCND:USC00013575                        GUNTERSVILLE NUMBER 2 AL US      181.4    34.3347   -86.3294 20231218 -9999    -9999    0.00     -9999    -9999    -9999    50       39       -9999    
GHCND:USC00013575                        GUNTERSVILLE NUMBER 2 AL US      181.4    34.3347   -86.3294 20231219 -9999    -9999    0.00     -9999    -9999    -9999    51       31       -9999    
GHCND:USC00013575                        GUNTERSVILLE NUMBER 2 AL US      181.4    34.3347   -86.3294 20231220 -9999    -9999    0.00     -9999    -9999    -9999    43       30       -9999    
GHCND:USC00013575                        GUNTERSVILLE NUMBER 2 AL US      181.4    34.3347   -86.3294 20231221 -9999    -9999    0.00     -9999    -9999    -9999    50       32       -9999    
GHCND:USC00013575                        GUNTERSVILLE NUMBER 2 AL US      181.4    34.3347   -86.3294 20231222 -9999    -9999    0.00     -9999    -9999    -9999    51       33       -9999    
GHCND:USC00013575                        GUNTERSVILLE NUMBER 2 AL US      181.4    34.3347   -86.3294 20231223 -9999    -9999    0.00     -9999    -9999    -9999    59       37       -9999    
GHCND:USC00013575                        GUNTERSVILLE NUMBER 2 AL US      181.4    34.3347   -86.3294 20231224 -9999    -9999    0.00     -9999    -9999    -9999    66       37       -9999    
GHCND:USC00013575                        GUNTERSVILLE NUMBER 2 AL US      181.4    34.3347   -86.3294 20231225 -9999    -9999    0.97     -9999    0.0      -9999    64       47       -9999    
GHCND:USC00013575                        GUNTERSVILLE NUMBER 2 AL US      181.4    34.3347   -86.3294 20231227 -9999    -9999    0.00     -9999    -9999    -9999    52       36       -9999    
GHCND:USC00013575                        GUNTERSVILLE NUMBER 2 AL US      181.4    34.3347   -86.3294 20231228 -9999    -9999    0.00     -9999    0.0      -9999    54       36       -9999    
GHCND:USC00013575                        GUNTERSVILLE NUMBER 2 AL US      181.4    34.3347   -86.3294 20231229 -9999    -9999    0.00     -9999    0.0      -9999    47       37       -9999    
